locus_tag	sysName	scaffoldId	begin	end	strand	type	desc
Atu0151	Atu0151	NC_003062	159573	160088	-	1	D-3-hydroxydecanoyl-(acyl carrier-protein) dehydratase
Atu0152	Atu0152	NC_003062	160159	160416	+	1	hypothetical protein
Atu0153	Atu0153	NC_003062	160406	160825	+	1	transcriptional regulator, Fur family
Atu0154	Atu0154	NC_003062	160901	161539	-	1	hypothetical protein
Atu8116	Atu8116	NC_003062	161618	162136	+	1	hypothetical protein
Atu0156	Atu0156	NC_003062	162149	162859	-	1	hypothetical protein
Atu0157	Atu0157	NC_003062	163006	164007	+	1	ABC transporter, substrate binding protein
Atu0158	Atu0158	NC_003062	164146	164919	+	1	ABC transporter, membrane spanning protein
Atu0159	Atu0159	NC_003062	164919	165704	+	1	ABC transporter, nucleotide binding/ATPase protein
Atu0160	Atu0160	NC_003062	165739	166476	+	1	transcriptional regulator, GntR family
Atu0161	Atu0161	NC_003062	166742	167764	+	1	biopolymer transport protein
Atu0162	Atu0162	NC_003062	167771	168274	+	1	biopolymer transport protein
Atu0163	Atu0163	NC_003062	168271	169194	+	1	tonB protein
Atu0164	Atu0164	NC_003062	169337	170326	+	1	putative malate dehydrogenase
Atu0165	Atu0165	NC_003062	170547	170792	-	1	hypothetical protein
Atu0166	Atu0166	NC_003062	170930	171184	-	1	hypothetical protein
Atu0167	Atu0167	NC_003062	171256	172296	-	1	transcriptional regulator, AraC family
Atu0168	Atu0168	NC_003062	172384	172935	-	1	guanylate kinase
Atu0169	Atu0169	NC_003062	172980	174116	-	1	hypothetical protein
Atu0170	Atu0170	NC_003062	174113	174802	-	1	hypothetical protein
Atu0171	Atu0171	NC_003062	175086	176435	-	1	ABC transporter, membrane spanning protein (phosphonate)
Atu0172	Atu0172	NC_003062	176435	177421	-	1	ABC transporter, membrane spanning protein (phosphonate)
Atu0173	Atu0173	NC_003062	177492	178397	-	1	ABC transporter, substrate binding protein (phosphonate)
Atu0174	Atu0174	NC_003062	178483	179343	-	1	ABC transporter, nucleotide binding/ATPase protein (phosphonate)
Atu0175	Atu0175	NC_003062	179560	180177	-	1	acetyltransferase
Atu0176	Atu0176	NC_003062	180174	180881	-	1	ABC transporter, nucleotide binding/ATPase protein (phosphonate)
Atu0177	Atu0177	NC_003062	180949	181725	-	1	ABC transporter, nucleotide binding/ATPase protein (phosphonate)
Atu0178	Atu0178	NC_003062	181722	182624	-	1	hypothetical protein
Atu0179	Atu0179	NC_003062	182758	183867	-	1	hypothetical protein
Atu0180	Atu0180	NC_003062	183869	184480	-	1	hypothetical protein
Atu0181	Atu0181	NC_003062	184477	184938	-	1	hypothetical protein
Atu0182	Atu0182	NC_003062	185021	185758	+	1	transcriptional regulator, GntR family
Atu0183	Atu0183	NC_003062	185768	186595	-	1	dihydrodipicolinate reductase
Atu0184	Atu0184	NC_003062	186737	187759	-	1	glucokinase
Atu0185	Atu0185	NC_003062	187787	188170	-	1	methylglyoxal synthase
Atu0186	Atu0186	NC_003062	188270	189325	-	1	penicillin-insensitive murein endopeptidase
Atu0187	Atu0187	NC_003062	189528	191372	+	1	ABC transporter, substrate binding protein (peptide)
Atu0188	Atu0188	NC_003062	191514	192608	+	1	ABC transporter, membrane spanning protein (peptide)
Atu0189	Atu0189	NC_003062	192608	193753	+	1	ABC transporter, membrane spanning protein (peptide)
Atu0190	Atu0190	NC_003062	193759	195399	+	1	ABC transporter, nucleotide binding/ATPase protein (peptide)
Atu0193	Atu0193	NC_003062	196923	198281	+	1	glutamine synthetase
Atu0194	Atu0194	NC_003062	198256	199584	+	1	oxidoreductase
Atu0195	Atu0195	NC_003062	199684	200175	-	1	gluconokinase
Atu0196	Atu0196	NC_003062	200281	201021	-	1	ABC transporter, membrane spanning protein (proline/glycine/betaine)
Atu0197	Atu0197	NC_003062	201018	201956	-	1	ABC transporter, nucleotide binding/ATPase protein (proline/glycine/betaine)
Atu0198	Atu0198	NC_003062	201953	203098	-	1	ABC transporter, membrane spanning protein (proline/glycine/betaine)
Atu0199	Atu0199	NC_003062	203203	204114	-	1	ABC transporter, substrate binding protein (proline/glycine/betaine)
Atu0200	Atu0200	NC_003062	204265	205311	-	1	hypothetical protein
Atu0201	Atu0201	NC_003062	205480	205950	-	1	hypothetical protein
Atu0202	Atu0202	NC_003062	206109	207173	+	1	ABC transporter, substrate binding protein (iron)
Atu0203	Atu0203	NC_003062	207198	208115	-	1	hypothetical protein
Atu0204	Atu0204	NC_003062	208258	209361	-	1	hypothetical protein
Atu0205	Atu0205	NC_003062	209585	211141	-	1	methylmalonate-semialdehyde dehydrogenase
Atu0206	Atu0206	NC_003062	211253	211570	+	1	hypothetical protein
Atu0207	Atu0207	NC_003062	211567	212448	+	1	transcriptional regulator, LysR family
Atu0208	Atu0208	NC_003062	212655	213491	+	1	hypothetical protein
Atu0209	Atu0209	NC_003062	213782	214888	+	1	hypothetical protein
Atu0210	Atu0210	NC_003062	215253	215597	+	1	hypothetical protein
Atu0211	Atu0211	NC_003062	215616	216467	+	1	hypothetical protein
Atu0212	Atu0212	NC_003062	216563	216922	+	1	hypothetical protein
Atu0213	Atu0213	NC_003062	217114	218418	+	1	nicotinate phosphoribosyltransferase
Atu0214	Atu0214	NC_003062	218477	219871	-	1	leucine aminopeptidase
Atu0215	Atu0215	NC_003062	220014	220838	+	1	hypothetical protein
Atu0216	Atu0216	NC_003062	220902	221888	-	1	components of type IV pilus
Atu0217	Atu0217	NC_003062	221898	222902	-	1	components of type IV pilus
Atu0218	Atu0218	NC_003062	222917	224392	-	1	component of type IV pilus
Atu0219	Atu0219	NC_003062	224426	225709	-	1	components of type IV pilus
Atu0220	Atu0220	NC_003062	225744	226325	-	1	components of type IV pilus
Atu0221	Atu0221	NC_003062	226493	228076	-	1	component of type IV pilus
Atu0222	Atu0222	NC_003062	228073	228879	-	1	components of type IV pilus
Atu0223	Atu0223	NC_003062	229013	229525	-	1	components of type IV pilus, prepilin peptidase
Atu0224	Atu0224	NC_003062	229627	229818	-	1	components of type IV pilus, pilin subunit
Atu0225	Atu0225	NC_003062	229889	230143	-	1	hypothetical protein
Atu0226	Atu0226	NC_003062	230262	230645	+	1	PilQ
Atu0227	Atu0227	NC_003062	230832	230918	-	5	tRNA-Leu
Atu0228	Atu0228	NC_003062	231038	231343	-	1	hypothetical protein
Atu0229	Atu0229	NC_003062	231481	231930	+	1	hypothetical protein
Atu0230	Atu0230	NC_003062	231934	232092	-	1	hypothetical protein
Atu0231	Atu0231	NC_003062	232091	232765	+	1	GMP synthase
Atu0232	Atu0232	NC_003062	232853	233041	+	1	hypothetical protein
Atu0233	Atu0233	NC_003062	233224	234321	+	1	lysozyme
Atu0234	Atu0234	NC_003062	234325	235200	-	1	conserved hypothetical protein, membrane protein
Atu0235	Atu0235	NC_003062	235332	236705	+	1	transcriptional regulator, GntR family
Atu0236	Atu0236	NC_003062	236801	237118	+	1	hypothetical protein
Atu0237	Atu0237	NC_003062	237190	237648	-	1	hypothetical protein
Atu0238	Atu0238	NC_003062	237803	238696	+	1	oxidoreductase
Atu0239	Atu0239	NC_003062	238693	239589	-	1	transcriptional regulator, AraC family
Atu0240	Atu0240	NC_003062	239564	239971	+	1	hypothetical protein
Atu0241	Atu0241	NC_003062	240039	241865	-	1	GTP-binding protein LepA
Atu0242	Atu0242	NC_003062	241938	242807	-	1	carbon-nitrogen hydrolase
Atu0243	Atu0243	NC_003062	242804	243415	-	1	hypothetical protein
Atu8117	Atu8117	NC_003062	243482	243883	+	1	hypothetical protein
Atu0245	Atu0245	NC_003062	243980	244561	+	1	transcriptional regulator
Atu0246	Atu0246	NC_003062	244579	245097	+	1	acetyltransferase
Atu0247	Atu0247	NC_003062	245112	246185	-	1	hypothetical protein
Atu0248	Atu0248	NC_003062	246323	247420	+	1	transcriptional regulator, AraC family
Atu0249	Atu0249	NC_003062	247424	248527	-	1	ABC transporter, substrate binding protein (sugar)
Atu0250	Atu0250	NC_003062	248655	249062	-	1	hypothetical protein
Atu0251	Atu0251	NC_003062	249269	250252	+	1	hypothetical protein
Atu0252	Atu0252	NC_003062	250317	250832	-	1	hypothetical protein
Atu0253	Atu0253	NC_003062	251051	251839	-	1	hypothetical protein
Atu0254	Atu0254	NC_003062	252141	252563	+	1	translation initiation factor 3
Atu0255	Atu0255	NC_003062	252753	252956	+	1	50S ribosomal protein L35
Atu0256	Atu0256	NC_003062	252997	253401	+	1	50S ribosomal protein L20
Atu0257	Atu0257	NC_003062	253566	254444	+	1	hypothetical protein
Atu0258	Atu0258	NC_003062	254470	255519	+	1	phenylalanyl-tRNA synthetase, alpha-subunit
Atu0259	Atu0259	NC_003062	255544	257967	+	1	phenylalanyl-tRNA synthetase beta chain
Atu0260	Atu0260	NC_003062	258027	259028	-	1	aldo-keto reductase
Atu0261	Atu0261	NC_003062	259145	260035	+	1	transcriptional regulator, LysR family
Atu0262	Atu0262	NC_003062	260036	260479	-	1	acetyltransferase
Atu0263	Atu0263	NC_003062	260481	261431	-	1	oxidoreductase
Atu0264	Atu0264	NC_003062	261540	262523	-	1	transcriptional regulator, AraC family
Atu0265	Atu0265	NC_003062	262523	263083	-	1	hydrolase
Atu0266	Atu0266	NC_003062	263264	264247	+	1	oxidoreductase
Atu0267	Atu0267	NC_003062	264244	264597	-	1	hypothetical protein
Atu0268	Atu0268	NC_003062	264609	264851	-	1	hypothetical protein
Atu0269	Atu0269	NC_003062	265041	266639	+	1	exodeoxyribonuclease VII large subunit
Atu0270	Atu0270	NC_003062	266640	267842	-	1	mandelate racemase / muconate lactonizing enzyme family protein
Atu0271	Atu0271	NC_003062	267893	268600	-	1	transcriptional regulator, GntR family
Atu0272	Atu0272	NC_003062	268711	269196	-	1	transcriptional regulator, MarR family
Atu0273	Atu0273	NC_003062	269293	270156	+	1	regulator protein pecM
Atu0274	Atu0274	NC_003062	270165	271403	-	1	aminopeptidase
Atu0275	Atu0275	NC_003062	271492	271968	-	1	hypothetical protein
Atu0276	Atu0276	NC_003062	271981	272328	-	1	hypothetical protein
Atu0277	Atu0277	NC_003062	272422	272817	+	1	hypothetical protein
Atu0278	Atu0278	NC_003062	272904	273791	-	1	hypothetical protein
Atu0279	Atu0279	NC_003062	273790	274368	+	1	transcriptional regulator, TetR family
Atu0280	Atu0280	NC_003062	274510	274998	+	1	hypothetical protein
Atu0281	Atu0281	NC_003062	275073	276650	-	1	GMP synthase
Atu0282	Atu0282	NC_003062	276734	277372	-	1	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
Atu0283	Atu0283	NC_003062	277369	277818	-	1	hypothetical protein
Atu0284	Atu0284	NC_003062	277897	278349	-	1	tryptophan-rich sensory protein
Atu0285	Atu0285	NC_003062	278400	279494	-	1	hypothetical protein
Atu0286	Atu0286	NC_003062	279498	280619	-	1	hypothetical protein
Atu0287	Atu0287	NC_003062	280619	282160	-	1	hypothetical protein
Atu0288	Atu0288	NC_003062	282202	283479	-	1	hypothetical protein
Atu0289	Atu0289	NC_003062	283635	284924	-	1	Sun protein
Atu0290	Atu0290	NC_003062	284986	285354	-	1	rare lipoprotein A
Atu0291	Atu0291	NC_003062	285781	286653	-	1	hypothetical protein
Atu0292	Atu0292	NC_003062	286657	287637	-	1	iron-sulfur cluster binding protein
Atu0293	Atu0293	NC_003062	287938	288630	-	1	glutathione S-transferase
Atu0294	Atu0294	NC_003062	288790	289596	+	1	undecaprenyl pyrophosphate phosphatase, possible bacitracin resistance protein
Atu0295	Atu0295	NC_003062	289836	290066	+	1	hypothetical protein
Atu0296	Atu0296	NC_003062	290155	291135	-	1	NADH-ubiquinone oxidoreductase
Atu0297	Atu0297	NC_003062	291257	291544	-	1	hypothetical protein
Atu0298	Atu0298	NC_003062	291565	292272	-	1	orotidine 5
Atu0299	Atu0299	NC_003062	292277	292873	-	1	hypothetical protein
Atu0300	Atu0300	NC_003062	292970	293563	-	1	methyltransferase
Atu0301	Atu0301	NC_003062	293757	294875	-	1	DNA polymerase III, beta chain
Atu0302	Atu0302	NC_003062	295140	296081	+	1	tetrapyrrole methylase family protein
Atu0303	Atu0303	NC_003062	296071	296439	+	1	hypothetical protein
Atu0304	Atu0304	NC_003062	296456	297016	+	1	nodulation protein L
Atu0305	Atu0305	NC_003062	297125	298423	+	1	ABC transporter, substrate binding protein (sn-glycerol 3-phosphate)
Atu0306	Atu0306	NC_003062	298594	299475	+	1	ABC transporter, membrane spanning protein (sn-Glycerol-3-phosphate)
Atu0307	Atu0307	NC_003062	299487	300329	+	1	ABC transporter, membrane spanning protein (sn-Glycerol-3-phosphate)
Atu0308	Atu0308	NC_003062	300340	301440	+	1	ABC transporter, nucleotide binding/ATPase protein (sn-Glycerol-3-phosphate)
Atu0309	Atu0309	NC_003062	301550	302062	+	1	hypothetical protein
Atu0310	Atu0310	NC_003062	302305	303264	+	1	glutathione synthetase
Atu0311	Atu0311	NC_003062	303448	304980	+	1	hypothetical protein
Atu0312	Atu0312	NC_003062	305093	306061	-	1	cysteine synthase
Atu0313	Atu0313	NC_003062	306202	306819	-	1	RhtB family transporter
Atu0314	Atu0314	NC_003062	306897	307367	-	1	deoxyuridine 5
Atu0315	Atu0315	NC_003062	307457	309040	+	1	peptide chain release factor 3
Atu0316	Atu0316	NC_003062	309110	310315	+	1	DNA/pantothenate metabolism flavoprotein
Atu0317	Atu0317	NC_003062	310312	310686	+	1	hypothetical protein
Atu0318	Atu0318	NC_003062	310694	311608	-	1	hypothetical protein
Atu0319	Atu0319	NC_003062	312080	313654	-	1	ubiquinone biosynthesis protein
Atu0320	Atu0320	NC_003062	313691	314467	-	1	ubiquinone/menaquinone biosynthesis methyltransferase
Atu0321	Atu0321	NC_003062	314611	315507	+	1	formamidopyrimidine-DNA glycosylase
Atu0322	Atu0322	NC_003062	315554	316315	+	1	enoyl CoA hydratase
Atu0323	Atu0323	NC_003062	316511	316777	+	1	30S ribosomal protein S20
Atu0324	Atu0324	NC_003062	317547	319109	+	1	chromosomal replication initiator protein DnaA
Atu0325	Atu0325	NC_003062	319179	320378	-	1	oxygen-independent coproporphyrinogen III oxidase
Atu0326	Atu0326	NC_003062	320384	321028	-	1	putative deoxyribonucleotide triphosphate pyrophosphatase
Atu0327	Atu0327	NC_003062	321046	321762	-	1	ribonuclease PH
Atu0328	Atu0328	NC_003062	321899	322990	+	1	heat-inducible transcription repressor
Atu0329	Atu0329	NC_003062	323105	323740	+	1	GRPE protein
Atu0330	Atu0330	NC_003062	323822	324283	-	1	nitrogen regulatory IIA protein
Atu0331	Atu0331	NC_003062	324366	324938	-	1	sigma-54 modulation protein
Atu0332	Atu0332	NC_003062	325172	326716	-	1	RNA polymerase sigma-54 factor
Atu0333	Atu0333	NC_003062	326869	327678	-	1	ABC transporter, nucleotide binding/ATPase protein
Atu0334	Atu0334	NC_003062	327688	328251	-	1	hypothetical protein
Atu0335	Atu0335	NC_003062	328265	328972	-	1	hypothetical protein
Atu0337	Atu0337	NC_003062	329164	330117	+	1	proteinase IV
Atu0338	Atu0338	NC_003062	330144	330446	+	1	integration host factor, beta subunit
Atu0339	Atu0339	NC_003062	330498	330854	+	1	hypothetical protein
Atu0340	Atu0340	NC_003062	331152	332081	+	1	SAM dependent methyltransferase
Atu0341	Atu0341	NC_003062	332078	332938	+	1	rRNA methylase
Atu0342	Atu0342	NC_003062	332938	333426	+	1	lipoprotein signal peptidase
Atu0343	Atu0343	NC_003062	333482	335722	+	1	two component sensor kinase/response regulator hybrid
Atu0344	Atu0344	NC_003062	335817	336698	+	1	hypothetical protein
Atu0345	Atu0345	NC_003062	336889	339540	+	1	DNA mismatch repair protein, MutS family
Atu0346	Atu0346	NC_003062	339637	342465	+	1	uridylyltransferase/uridylyl-removing enzyme UTase
Atu0347	Atu0347	NC_003062	342473	344062	+	1	virulence factor MviN
Atu0348	Atu0348	NC_003062	344062	344466	+	1	hypothetical protein
Atu0349	Atu0349	NC_003062	344570	345634	+	1	tryptophan-tRNA ligase
Atu8118	Atu8118	NC_003062	345749	346240	+	1	putative universal stress protein
Atu0351	Atu0351	NC_003062	346383	346946	+	1	hypothetical protein
Atu0352	Atu0352	NC_003062	346963	347631	+	1	hypothetical protein
Atu0353	Atu0353	NC_003062	347675	348169	+	1	acetyltransferase
Atu0354	Atu0354	NC_003062	348239	348667	+	1	ferric uptake regulator
Atu0355	Atu0355	NC_003062	348698	349492	+	1	1-acyl-sn-glycerol-3-phosphate acyltransferase
Atu0356	Atu0356	NC_003062	349679	351046	+	1	miaB protein
Atu0357	Atu0357	NC_003062	351087	352142	+	1	phosphate starvation inducible protein
Atu0358	Atu0358	NC_003062	352153	352659	+	1	hypothetical protein
Atu0359	Atu0359	NC_003062	352675	353817	+	1	hemolysin
Atu0360	Atu0360	NC_003062	354024	355613	+	1	apolipoprotein N-acyltransferase
Atu0361	Atu0361	NC_003062	355747	356166	+	1	transcriptional regulator
Atu0362	Atu0362	NC_003062	356353	357615	+	1	S-adenosylmethionine synthetase
Atu0363	Atu0363	NC_003062	357787	358485	+	1	putative tRNA (guanine-N(7)-)-methyltransferase
Atu0364	Atu0364	NC_003062	358549	359448	-	1	ribokinase
Atu0365	Atu0365	NC_003062	359503	360735	-	1	hypothetical protein
Atu0366	Atu0366	NC_003062	360846	361358	+	1	polypeptide deformylase
Atu0367	Atu0367	NC_003062	361403	362338	+	1	methionyl-tRNA formyl transferase
Atu0368	Atu0368	NC_003062	362338	363138	+	1	tRNA pseudouridine synthase I
Atu0369	Atu0369	NC_003062	363158	363754	-	1	hypothetical protein
Atu0370	Atu0370	NC_003062	363738	364934	-	1	succinyl-diaminopimelate desuccinylase
Atu0371	Atu0371	NC_003062	364949	365803	-	1	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase
Atu0372	Atu0372	NC_003062	365886	366806	+	1	hypothetical protein
Atu0373	Atu0373	NC_003062	366973	369300	+	1	methyl-accepting chemotaxis protein
Atu0374	Atu0374	NC_003062	369370	370314	-	1	inosine-uridine preferring nucleoside hydrolase
Atu0375	Atu0375	NC_003062	370520	370945	+	1	small heat shock protein
Atu0376	Atu0376	NC_003062	371002	371259	+	1	hypothetical protein
Atu0377	Atu0377	NC_003062	371302	371898	-	1	hypothetical protein
Atu0378	Atu0378	NC_003062	372000	372713	-	1	hydrolase
Atu0379	Atu0379	NC_003062	372820	373737	+	1	hypothetical protein
Atu0380	Atu0380	NC_003062	373783	374667	-	1	acetylglutamate kinase
Atu0381	Atu0381	NC_003062	374715	374855	-	1	hypothetical protein
Atu0382	Atu0382	NC_003062	375023	375400	+	1	hypothetical protein
Atu0383	Atu0383	NC_003062	375413	376066	-	1	GTP-binding protein
Atu0384	Atu0384	NC_003062	376063	377862	-	1	preprotein translocase 60 kD membrane subunit
Atu0385	Atu0385	NC_003062	377862	378245	-	1	ribonuclease P protein component
Atu8066	Atu8066	NC_003062	378282	378419	-	1	50S ribosomal protein L34
Atu0386	Atu0386	NC_003062	378461	378733	-	1	hypothetical protein
Atu0387	Atu0387	NC_003062	378771	380819	+	1	methyl-accepting chemotaxis protein
Atu0388	Atu0388	NC_003062	381014	382489	+	1	two component sensor kinase
Atu8009	Atu8009	NC_003062	382568	382669	+	1	hypothetical protein
Atu0389	Atu0389	NC_003062	382707	382783	+	5	tRNA-Arg
Atu0390	Atu0390	NC_003062	382964	383776	+	1	ubiquinone/menaquinone biosynthesis methyltransferase
Atu0391	Atu0391	NC_003062	384108	385139	+	1	ABC transporter, nucleotide binding/ATPase protein
Atu0392	Atu0392	NC_003062	385136	386062	+	1	ABC transporter, membrane spanning protein
Atu0393	Atu0393	NC_003062	386062	386883	+	1	ABC transporter, membrane spanning protein
Atu0394	Atu0394	NC_003062	386926	388218	+	1	ABC transporter, substrate binding protein (sugar)
Atu0395	Atu0395	NC_003062	388283	389083	+	1	hypothetical protein
Atu0396	Atu0396	NC_003062	389381	390877	+	1	coenzyme A transferase
Atu0397	Atu0397	NC_003062	391047	392369	+	1	hypothetical protein
Atu0398	Atu0398	NC_003062	392498	393535	+	1	hypothetical protein
Atu0399	Atu0399	NC_003062	393648	394685	+	1	dihydroorotase
Atu0400	Atu0400	NC_003062	394837	395535	+	1	orotate phosphoribosyltransferase
Atu0401	Atu0401	NC_003062	395635	396561	+	1	fructokinase
Atu0402	Atu0402	NC_003062	396686	397651	+	1	hypothetical protein
Atu0403	Atu0403	NC_003062	397648	398376	+	1	hypothetical protein
Atu0404	Atu0404	NC_003062	398432	400057	-	1	glucose-6-phosphate isomerase
Atu0405	Atu0405	NC_003062	400188	401900	-	1	long-chain-fatty-acid-CoA-ligase
Atu0406	Atu0406	NC_003062	402258	403307	+	1	ABC transporter, nucleotide binding/ATPase protein
Atu0407	Atu0407	NC_003062	403461	404477	+	1	ABC transporter, substrate binding protein (iron)
Atu0408	Atu0408	NC_003062	404550	406226	+	1	ABC transporter, membrane spanning protein
Atu0409	Atu0409	NC_003062	406406	408595	+	1	ferrichrome iron receptor
Atu0410	Atu0410	NC_003062	408723	409586	+	1	transcriptional regulator, AraC family
Atu8119	Atu8119	NC_003062	409701	410108	+	1	hypothetical protein
Atu8120	Atu8120	NC_003062	410201	410443	-	1	hypothetical protein
Atu0413	Atu0413	NC_003062	410761	410919	-	1	stress induced protein
Atu0414	Atu0414	NC_003062	411076	411151	-	5	tRNA-Thr
Atu0415	Atu0415	NC_003062	411286	412248	-	1	hypothetical protein
Atu8121	Atu8121	NC_003062	412452	413651	+	1	hypothetical protein
Atu0418	Atu0418	NC_003062	413701	414582	-	1	hypothetical protein
Atu0419	Atu0419	NC_003062	414781	416082	+	1	two component sensor kinase
